num__Chambres,num__Superficie_m2,num__DistanceRoute_m,num__AgeMaison,binary__Salon,binary__SalleDeBainInterieure,binary__Parking,binary__Meuble,binary__Jardin,nom__Quartier_Buyenzi,nom__Quartier_Bwiza,nom__Quartier_Cibitoke,nom__Quartier_Gasekebuye,nom__Quartier_Gihosha,nom__Quartier_Jabe,nom__Quartier_Kamenge,nom__Quartier_Kinama,nom__Quartier_Kinanira,nom__Quartier_Kiriri,nom__Quartier_Musaga,nom__Quartier_Ngagara,nom__Quartier_Nyakabiga,nom__Quartier_Rohero,LoyerMensuel_BIF,SurfaceParChambre,ChambresParSuperficie,DistanceLog,AgeMaisonLog,Age_Surface,Confort_Score,Confort_Surface,Confort_Chambres
3.0,148.0,18.0,34.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594316,49.333333333333336,0.02027027027027027,2.9444389791664403,3.5553480614894135,5032.0,0,0.0,0.0
4.0,210.0,47.0,30.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229634,52.5,0.01904761904761905,3.8712010109078907,3.4339872044851463,6300.0,0,0.0,0.0
5.0,169.0,33.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2578143,33.8,0.029585798816568046,3.5263605246161616,3.2188758248682006,4056.0,0,0.0,0.0
3.0,134.0,273.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,708048,44.666666666666664,0.022388059701492536,5.6131281063880705,1.6094379124341003,536.0,0,0.0,0.0
1.0,78.0,65.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503262,78.0,0.01282051282051282,4.189654742026425,3.6888794541139363,3042.0,0,0.0,0.0
3.0,115.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1220099,38.333333333333336,0.02608695652173913,3.4965075614664802,2.639057329615259,1495.0,0,0.0,0.0
3.0,169.0,90.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054671,56.333333333333336,0.01775147928994083,4.51085950651685,3.044522437723423,3380.0,0,0.0,0.0
3.0,134.0,218.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,719344,44.666666666666664,0.022388059701492536,5.389071729816501,0.0,0.0,0,0.0,0.0
1.0,51.0,175.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,948477,51.0,0.0196078431372549,5.170483995038151,3.044522437723423,1020.0,0,0.0,0.0
4.0,236.0,130.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1793307,59.0,0.01694915254237288,4.875197323201151,2.1972245773362196,1888.0,0,0.0,0.0
4.0,164.0,239.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190263,41.0,0.024390243902439025,5.480638923341991,2.70805020110221,2296.0,0,0.0,0.0
3.0,141.0,291.0,37.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887492,47.0,0.02127659574468085,5.676753802268282,3.6375861597263857,5217.0,0,0.0,0.0
6.0,254.0,53.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000,42.333333333333336,0.023622047244094488,3.9889840465642745,3.713572066704308,10160.0,0,0.0,0.0
5.0,241.0,213.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504289,48.2,0.02074688796680498,5.365976015021851,1.3862943611198906,723.0,0,0.0,0.0
3.0,167.0,136.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648210,55.666666666666664,0.017964071856287425,4.919980925828125,3.1780538303479458,3841.0,0,0.0,0.0
5.0,255.0,99.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329786,51.0,0.0196078431372549,4.605170185988092,3.713572066704308,10200.0,0,0.0,0.0
6.0,299.0,182.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000,49.833333333333336,0.020066889632107024,5.209486152841421,3.4011973816621555,8671.0,0,0.0,0.0
1.0,71.0,52.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1063895,71.0,0.014084507042253521,3.970291913552122,2.639057329615259,923.0,0,0.0,0.0
2.0,74.0,142.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1117990,37.0,0.02702702702702703,4.962844630259907,3.367295829986474,2072.0,0,0.0,0.0
4.0,163.0,210.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253807,40.75,0.024539877300613498,5.351858133476067,2.833213344056216,2608.0,0,0.0,0.0
4.0,174.0,269.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1140428,43.5,0.022988505747126436,5.598421958998375,3.4339872044851463,5220.0,0,0.0,0.0
3.0,152.0,66.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,864449,50.666666666666664,0.019736842105263157,4.204692619390966,3.4339872044851463,4560.0,0,0.0,0.0
2.0,91.0,169.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980090,45.5,0.02197802197802198,5.135798437050262,2.833213344056216,1456.0,0,0.0,0.0
2.0,105.0,116.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,826141,52.5,0.01904761904761905,4.762173934797756,2.0794415416798357,735.0,0,0.0,0.0
6.0,302.0,201.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000,50.333333333333336,0.019867549668874173,5.308267697401205,3.4339872044851463,9060.0,0,0.0,0.0
3.0,127.0,127.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1313715,42.333333333333336,0.023622047244094488,4.852030263919617,3.1780538303479458,2921.0,0,0.0,0.0
3.0,153.0,211.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1074822,51.0,0.0196078431372549,5.356586274672012,1.0986122886681096,306.0,0,0.0,0.0
4.0,169.0,11.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2568644,42.25,0.023668639053254437,2.4849066497880004,1.791759469228055,845.0,0,0.0,0.0
3.0,142.0,22.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,969147,47.333333333333336,0.02112676056338028,3.1354942159291497,3.2188758248682006,3408.0,0,0.0,0.0
1.0,82.0,283.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,819806,82.0,0.012195121951219513,5.648974238161206,3.295836866004329,2132.0,0,0.0,0.0
1.0,66.0,300.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268868,66.0,0.015151515151515152,5.707110264748875,1.6094379124341003,264.0,0,0.0,0.0
3.0,149.0,154.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551433,49.666666666666664,0.020134228187919462,5.043425116919247,2.995732273553991,2831.0,0,0.0,0.0
6.0,283.0,153.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2594250,47.166666666666664,0.02120141342756184,5.0369526024136295,2.9444389791664403,5094.0,0,0.0,0.0
6.0,169.0,42.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163856,28.166666666666668,0.03550295857988166,3.7612001156935624,0.0,0.0,0,0.0,0.0
3.0,161.0,130.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429523,53.666666666666664,0.018633540372670808,4.875197323201151,3.6635616461296463,6118.0,0,0.0,0.0
4.0,249.0,143.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657285,62.25,0.01606425702811245,4.969813299576001,1.3862943611198906,747.0,0,0.0,0.0
5.0,205.0,127.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,41.0,0.024390243902439025,4.852030263919617,2.5649493574615367,2460.0,0,0.0,0.0
1.0,80.0,280.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,538675,80.0,0.0125,5.638354669333745,2.1972245773362196,640.0,0,0.0,0.0
4.0,169.0,92.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517750,42.25,0.023668639053254437,4.532599493153256,3.258096538021482,4225.0,0,0.0,0.0
3.0,140.0,6.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1019019,46.666666666666664,0.02142857142857143,1.9459101490553132,3.1354942159291497,3080.0,0,0.0,0.0
4.0,196.0,287.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894478,49.0,0.02040816326530612,5.662960480135946,3.044522437723423,3920.0,0,0.0,0.0
1.0,40.0,163.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,364323,40.0,0.025,5.099866427824199,3.6888794541139363,1560.0,0,0.0,0.0
5.0,223.0,286.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125333,44.6,0.02242152466367713,5.659482215759621,2.0794415416798357,1561.0,0,0.0,0.0
3.0,115.0,214.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1137214,38.333333333333336,0.02608695652173913,5.3706380281276624,3.5553480614894135,3910.0,0,0.0,0.0
4.0,182.0,145.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,45.5,0.02197802197802198,4.983606621708336,2.1972245773362196,1456.0,0,0.0,0.0
6.0,259.0,229.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,765914,43.166666666666664,0.023166023166023165,5.438079308923196,2.302585092994046,2331.0,0,0.0,0.0
6.0,284.0,299.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845638,47.333333333333336,0.02112676056338028,5.703782474656201,2.833213344056216,4544.0,0,0.0,0.0
4.0,52.0,95.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,934995,13.0,0.07692307692307693,4.564348191467836,3.6888794541139363,2028.0,0,0.0,0.0
4.0,176.0,75.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2233069,44.0,0.022727272727272728,4.330733340286331,3.044522437723423,3520.0,0,0.0,0.0
4.0,180.0,15.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561007,45.0,0.022222222222222223,2.772588722239781,3.044522437723423,3600.0,0,0.0,0.0
1.0,38.0,146.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,507985,38.0,0.02631578947368421,4.990432586778736,3.332204510175204,1026.0,0,0.0,0.0
4.0,192.0,277.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2600000,48.0,0.020833333333333332,5.627621113690637,2.8903717578961645,3264.0,0,0.0,0.0
5.0,243.0,49.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248408,48.6,0.0205761316872428,3.912023005428146,3.4965075614664802,7776.0,0,0.0,0.0
4.0,198.0,59.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2476189,49.5,0.020202020202020204,4.0943445622221,3.4339872044851463,5940.0,0,0.0,0.0
2.0,82.0,41.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363444,41.0,0.024390243902439025,3.7376696182833684,3.5553480614894135,2788.0,0,0.0,0.0
6.0,296.0,260.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,49.333333333333336,0.02027027027027027,5.564520407322694,3.258096538021482,7400.0,0,0.0,0.0
1.0,81.0,264.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460153,81.0,0.012345679012345678,5.579729825986222,2.70805020110221,1134.0,0,0.0,0.0
2.0,123.0,292.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393758,61.5,0.016260162601626018,5.680172609017068,3.6888794541139363,4797.0,0,0.0,0.0
6.0,299.0,21.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232722,49.833333333333336,0.020066889632107024,3.091042453358316,3.044522437723423,5980.0,0,0.0,0.0
3.0,151.0,191.0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609464,50.333333333333336,0.019867549668874173,5.2574953720277815,3.295836866004329,3926.0,0,0.0,0.0
4.0,179.0,92.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944078,44.75,0.0223463687150838,4.532599493153256,2.1972245773362196,1432.0,0,0.0,0.0
2.0,99.0,63.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633512,49.5,0.020202020202020204,4.1588830833596715,1.791759469228055,495.0,0,0.0,0.0
4.0,186.0,52.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016783,46.5,0.021505376344086023,3.970291913552122,3.091042453358316,3906.0,0,0.0,0.0
5.0,240.0,222.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,48.0,0.020833333333333332,5.407171771460119,1.791759469228055,1200.0,0,0.0,0.0
2.0,116.0,33.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654254,58.0,0.017241379310344827,3.5263605246161616,3.713572066704308,4640.0,0,0.0,0.0
6.0,276.0,94.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1831063,46.0,0.021739130434782608,4.553876891600541,3.6635616461296463,10488.0,0,0.0,0.0
5.0,262.0,216.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085458,52.4,0.019083969465648856,5.37989735354046,3.091042453358316,5502.0,0,0.0,0.0
3.0,163.0,75.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1197372,54.333333333333336,0.018404907975460124,4.330733340286331,3.5263605246161616,5379.0,0,0.0,0.0
4.0,116.0,226.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1089805,29.0,0.034482758620689655,5.424950017481403,2.9444389791664403,2088.0,0,0.0,0.0
5.0,241.0,101.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067184,48.2,0.02074688796680498,4.624972813284271,3.4339872044851463,7230.0,0,0.0,0.0
2.0,126.0,225.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1441714,63.0,0.015873015873015872,5.420534999272286,1.3862943611198906,378.0,0,0.0,0.0
6.0,276.0,153.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1831063,46.0,0.021739130434782608,5.0369526024136295,3.6635616461296463,10488.0,0,0.0,0.0
1.0,37.0,243.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,406192,37.0,0.02702702702702703,5.497168225293202,3.58351893845611,1295.0,0,0.0,0.0
4.0,188.0,148.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582680,47.0,0.02127659574468085,5.003946305945459,3.367295829986474,5264.0,0,0.0,0.0
4.0,197.0,273.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1420910,49.25,0.02030456852791878,5.6131281063880705,2.3978952727983707,1970.0,0,0.0,0.0
1.0,47.0,181.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482350,47.0,0.02127659574468085,5.204006687076795,3.2188758248682006,1128.0,0,0.0,0.0
4.0,195.0,170.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1474447,48.75,0.020512820512820513,5.14166355650266,3.1354942159291497,4290.0,0,0.0,0.0
3.0,142.0,296.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599599,47.333333333333336,0.02112676056338028,5.6937321388027,3.5553480614894135,4828.0,0,0.0,0.0
5.0,230.0,218.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006894,46.0,0.021739130434782608,5.389071729816501,3.6109179126442243,8280.0,0,0.0,0.0
4.0,169.0,172.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252990,42.25,0.023668639053254437,5.153291594497779,2.4849066497880004,1859.0,0,0.0,0.0
4.0,183.0,213.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524598,45.75,0.02185792349726776,5.365976015021851,2.70805020110221,2562.0,0,0.0,0.0
2.0,126.0,273.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1448038,63.0,0.015873015873015872,5.6131281063880705,3.4011973816621555,3654.0,0,0.0,0.0
6.0,281.0,262.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2600000,46.833333333333336,0.021352313167259787,5.572154032177765,3.091042453358316,5901.0,0,0.0,0.0
1.0,84.0,143.0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405006,84.0,0.011904761904761904,4.969813299576001,3.6375861597263857,3108.0,0,0.0,0.0
2.0,80.0,211.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286840,40.0,0.025,5.356586274672012,2.833213344056216,1280.0,0,0.0,0.0
1.0,73.0,178.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522789,73.0,0.0136986301369863,5.187385805840755,2.4849066497880004,803.0,0,0.0,0.0
2.0,128.0,68.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1536788,64.0,0.015625,4.23410650459726,3.6109179126442243,4608.0,0,0.0,0.0
6.0,305.0,44.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1877765,50.833333333333336,0.019672131147540985,3.8066624897703196,2.772588722239781,4575.0,0,0.0,0.0
1.0,169.0,219.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192180,169.0,0.005917159763313609,5.393627546352361,3.044522437723423,3380.0,0,0.0,0.0
2.0,97.0,272.0,34.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281230,48.5,0.020618556701030927,5.60947179518496,3.5553480614894135,3298.0,0,0.0,0.0
3.0,142.0,66.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1531501,47.333333333333336,0.02112676056338028,4.204692619390966,3.044522437723423,2840.0,0,0.0,0.0
5.0,215.0,243.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341097,43.0,0.023255813953488372,5.497168225293202,2.4849066497880004,2365.0,0,0.0,0.0
5.0,255.0,213.0,29.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313016,51.0,0.0196078431372549,5.365976015021851,3.4011973816621555,7395.0,0,0.0,0.0
3.0,126.0,166.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296997,42.0,0.023809523809523808,5.117993812416755,2.8903717578961645,2142.0,0,0.0,0.0
3.0,122.0,260.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2366166,40.666666666666664,0.02459016393442623,5.564520407322694,1.791759469228055,610.0,0,0.0,0.0
5.0,257.0,126.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435903,51.4,0.019455252918287938,4.844187086458591,3.4657359027997265,7967.0,0,0.0,0.0
